Year,Total Revenue,Net Income,EBIT,EBITDA,Total Debt,Stockholders Equity,Cash And Cash Equivalents,Total Assets,Free Cash Flow,Operating Cash Flow,Capital Expenditure,ROE
2023-03-31,269669000000.0,115076900000.0,,,1644669400000.0,543719800000.0,27332500000.0,2752263100000.0,-429901100000.0,-421117900000.0,-8783200000.0,0.21164743310800893
2024-03-31,343263200000.0,144511700000.0,,,2184371100000.0,766953500000.0,73683700000.0,3757416200000.0,-708810900000.0,-698433100000.0,-10377800000.0,0.18842302695013452
2025-03-31,414795700000.0,166378200000.0,,,2753601500000.0,966928700000.0,65414800000.0,4661268300000.0,-688734600000.0,-677916400000.0,-10818200000.0,0.1720687368158583
2026-03-31,496654500000.0,190173900000.0,,,3528467100000.0,1139990200000.0,40161800000.0,5599523600000.0,-667509000000.0,-657898000000.0,-9611000000.0,0.16682064459852375
