Year,Total Revenue,Net Income,EBIT,EBITDA,Total Debt,Stockholders Equity,Cash And Cash Equivalents,Total Assets,Free Cash Flow,Operating Cash Flow,Capital Expenditure,ROE
2022-03-31,,,,,nan,nan,nan,nan,nan,nan,nan,
2023-03-31,2254580000000.0,421470000000.0,576860000000.0,627080000000.0,76880000000.0,904240000000.0,71150000000.0,1436510000000.0,388650000000.0,419650000000.0,-31000000000.0,0.4661041316464655
2024-03-31,2408930000000.0,459080000000.0,627750000000.0,677600000000.0,80210000000.0,904890000000.0,90070000000.0,1464490000000.0,416640000000.0,443380000000.0,-26740000000.0,0.507332382941573
2025-03-31,2553240000000.0,485530000000.0,661270000000.0,713690000000.0,93920000000.0,947560000000.0,83310000000.0,1596290000000.0,449710000000.0,489080000000.0,-39370000000.0,0.5124002701675884
2026-03-31,2670210000000.0,492100000000.0,667140000000.0,722740000000.0,112830000000.0,1072400000000.0,64050000000.0,1823720000000.0,479480000000.0,520940000000.0,-41460000000.0,0.45887728459530025
