Year,Total Revenue,Net Income,EBIT,EBITDA,Total Debt,Stockholders Equity,Cash And Cash Equivalents,Total Assets,Free Cash Flow,Operating Cash Flow,Capital Expenditure,ROE
2022-03-31,nan,nan,,,,,,,,,,
2023-03-31,1205375000000.0,495446900000.0,,,3151792800000.0,2912200700000.0,2363920200000.0,25755624000000.0,433580300000.0,477200600000.0,-43620300000.0,0.17012800663086167
2024-03-31,1604968500000.0,622656600000.0,,,8093552100000.0,6947327400000.0,3425973300000.0,44118573000000.0,968484400000.0,1022322400000.0,-53838000000.0,0.08962534283327428
2025-03-31,1838641100000.0,673508300000.0,,,7326106100000.0,7676891400000.0,3222323100000.0,48187671100000.0,1129220100000.0,1195617400000.0,-66397300000.0,0.08773190408815736
2026-03-31,1925667800000.0,704793400000.0,,,6643640400000.0,8167395600000.0,3650673900000.0,52621193200000.0,1065776300000.0,1118559900000.0,-52783600000.0,0.0862935303390961
