Year,Total Revenue,Net Income,EBIT,EBITDA,Total Debt,Stockholders Equity,Cash And Cash Equivalents,Total Assets,Free Cash Flow,Operating Cash Flow,Capital Expenditure,ROE
2022-03-31,,,,,nan,nan,nan,nan,nan,nan,nan,
2023-03-31,109341000000.0,4627000000.0,13161000000.0,24292000000.0,180188000000.0,178669000000.0,13232000000.0,520428000000.0,1262000000.0,18525000000.0,-17263000000.0,0.02589704985196089
2024-03-31,141958000000.0,10225000000.0,24996000000.0,40684000000.0,162767000000.0,197837000000.0,12334000000.0,560707000000.0,10223000000.0,29539000000.0,-19316000000.0,0.05168396204956606
2025-03-31,150522000000.0,10133000000.0,27743000000.0,44613000000.0,183620000000.0,216440000000.0,32267000000.0,587973000000.0,17179000000.0,40612000000.0,-23433000000.0,0.04681666974681205
2026-03-31,167799000000.0,3856000000.0,14127000000.0,33694000000.0,154341000000.0,340318000000.0,24160000000.0,636506000000.0,823000000.0,19940000000.0,-19117000000.0,0.011330579046656363
