Year,Total Revenue,Net Income,EBIT,EBITDA,Total Debt,Stockholders Equity,Cash And Cash Equivalents,Total Assets,Free Cash Flow,Operating Cash Flow,Capital Expenditure,ROE
2022-03-31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-03-31,778707000000.0,14956000000.0,27977000000.0,59766000000.0,137923000000.0,224515000000.0,45381000000.0,618517000000.0,24219000000.0,46430000000.0,-22211000000.0,0.06661470280382158
2024-03-31,977794000000.0,27162000000.0,51973000000.0,90078000000.0,199219000000.0,261549000000.0,67432000000.0,850217000000.0,34435000000.0,75689000000.0,-41254000000.0,0.10385052131722927
2025-03-31,1125409000000.0,38030000000.0,68521000000.0,113455000000.0,172217000000.0,348803000000.0,56365000000.0,928473000000.0,17252000000.0,62862000000.0,-45610000000.0,0.10903002554450507
2026-03-31,1250229000000.0,38597000000.0,70487000000.0,120989000000.0,191697000000.0,409796000000.0,74282000000.0,1104952000000.0,52304000000.0,112840000000.0,-60536000000.0,0.09418588761237298
